path,status,error,format,width,height,mode,channels,frames,label,class_name,original_split,base_id,augmentations,sha256,pixel_sha256,phash,mean,std,group_id,flags,class_id,source_id,supplied_splits,supplied_row_count,supplied_split_row_counts,assigned_split,split_group_id,is_original,origin,is_anomaly,image_path
map-proj-v3_2/ESP_016715_2025_RED-0050.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,esp_016715_2025_red-0050,[],0e7273be403251c198e1ae25ea3d5b7b1f039c7a16506cc9efd7d83c56167829,885d83406e94c2b1d3755ae072b7aca47cc7d64cbfdb59fe15285b60738b9c55,bc1cf84703027c7f,108.88847056997032,17.783074284091864,166ae000831b02f6,[],0.0,esp_016715_2025,['train'],1.0,Counter({'train': 1}),train,69458dd6183b1830,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016715_2025_RED-0050.jpg
map-proj-v3_2/ESP_016630_1720_RED-0039.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_016630_1720_red-0039,[],89326691e87f05886201d6841ff46e21728821c1511b4360608d65d29b98e654,d85f687c5f6604222b6776bcf5b6e7b16784baf3ca436fc56942334e98eee6d4,fb4864999366cc99,88.32513730132547,28.52861349449924,ee9335de261c235b,[],1.0,esp_016630_1720,['train'],1.0,Counter({'train': 1}),train,f97a05a287284cd9,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016630_1720_RED-0039.jpg
map-proj-v3_2/PSP_002455_1320_RED-0069.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,train,psp_002455_1320_red-0069,[],32bc5a836c74da7d0110575ae72cb7c3952e7019ca614d44b086a0a41fac69b2,7cf58566cd178c71ac4cefce7dfe2f71106ecc02dae2264f7bcef9fa74a428ba,9a8625db32ee0b6c,90.65891051640824,19.513330608588824,0b0920fa7d099981,[],2.0,psp_002455_1320,['train'],1.0,Counter({'train': 1}),train,acb759d8cdabc26b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_002455_1320_RED-0069.jpg
map-proj-v3_2/ESP_018416_2060_RED-0101.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_018416_2060_red-0101,[],571753140073ca1215c18a4f34c630760b6c18c2a4b7b3037176c604ea7bdd9c,e198a82366ba035927a625e02c2eb8c25e50d3a7921e15ce016d4fe5618322c5,8d47cb356dab9902,200.6023598362088,15.403238733891548,1893573978c61dcd,[],3.0,esp_018416_2060,['val'],1.0,Counter({'val': 1}),train,deb5bd200e2850f3,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018416_2060_RED-0101.jpg
map-proj-v3_2/ESP_024646_2570_RED-0017.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,bright dune,train,esp_024646_2570_red-0017,[],bd41cfbcbe355ecce1e9416d24ceb8ab4983f143450e696733765027e5de56c0,504cf0d148330c16d758b7a2732bb058b2d585442a097b36c19e540fd3c357d9,b6369c1919ce6663,174.1382522463079,15.655414041230848,1951b8261cec7b23,[],4.0,esp_024646_2570,['train'],1.0,Counter({'train': 1}),train,fd0db7f1b6955a04,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_024646_2570_RED-0017.jpg
map-proj-v3_2/ESP_024389_1795_RED-0282.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,train,esp_024389_1795_red-0282,[],6333fbfa7a4c48101938214ab745d22b88b927c835fe8ad8f399e0b3a2e91d9f,6be1d44c4115bdde363e6a41e0b5c2250bc93ff107bcd15b4a0f36ea94a30063,e69499cc669b9964,116.5839042092802,24.50186424092777,c70d8b135778d3ce,[],5.0,esp_024389_1795,['train'],2.0,Counter({'train': 2}),train,447a821e928c5c0f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_024389_1795_RED-0282.jpg
map-proj-v3_2/ESP_012810_0925_RED-0023.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012810_0925_red-0023,[],693294ca6cc969a4e791dc1eb014e7e82797c1e527ca4a493d04c2a25aadd8d6,896d5a32b97538b8011bce7cbeaa42c0e37d6e28868269538faa6031bef42314,98eaacf55a0af125,123.38056240175436,18.91319445557472,9062f366ec2ce13b,[],6.0,esp_012810_0925,['train'],1.0,Counter({'train': 1}),train,dd45fe812d8c375d,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012810_0925_RED-0023.jpg
map-proj-v3_2/PSP_003470_0930_RED-0073.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,test,psp_003470_0930_red-0073,[],670af2a4dea81fae74c412e4c98cfd851ff199ffd02786ee3ee111dc4b98aea7,6ac1ad9ec910032bce529fac56f6866cde53691784114546c99bbfa41a174c78,ce98332e8cf3a613,23.58242931164975,12.251902144707804,3eff7f51d3c25c50,[],7.0,psp_003470_0930,['test'],1.0,Counter({'test': 1}),train,1e3c8989fe6df1fa,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_003470_0930_RED-0073.jpg
map-proj-v3_2/PSP_008965_1510_RED-0901.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,test,psp_008965_1510_red-0901,[],8bf6686fb93833fdfa17485fff594ab662302ed730853a16163741b91e67d9d0,0e269f7c5456ce529862a42569c91480a403416ad2e67938ab84c61c54d3e5e8,c356ad52b46992e5,103.20561237361484,26.32943592484773,61ba677e82374233,[],0.0,psp_008965_1510,['test'],1.0,Counter({'test': 1}),train,8ec1c87e1acb9e4e,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_008965_1510_RED-0901.jpg
map-proj-v3_2/PSP_003703_2035_RED-0019.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,psp_003703_2035_red-0019,[],5f4557f4826451d205f50156e2ebc4897e8883425f7fb87867e16604ef790cf8,adfd912b49d580dbacf629b9e58dcc2b81058e086e56ca41a29fbdaa22f8e51f,eba5649139cd2473,102.48508606803937,45.26581383607606,e89743b1d7b2cafc,[],1.0,psp_003703_2035,['train'],1.0,Counter({'train': 1}),train,77e968939bd59ef1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_003703_2035_RED-0019.jpg
map-proj-v3_2/ESP_018720_2655_RED-0075.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,test,esp_018720_2655_red-0075,[],f5c90e70989a9faf501d9d530e40a8149ff1ad263946951ded0eb286691b54c6,164b0fc28d3db58eb561a0dd9549edd35df5bdb6e65fe1cfe4eafdd3ea5a1a3f,f17b4c399ec63224,51.84307865473811,15.2070032400912,67f126776758aa0f,[],2.0,esp_018720_2655,['test'],1.0,Counter({'test': 1}),train,7e7b4f2085af6bfe,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018720_2655_RED-0075.jpg
map-proj-v3_2/ESP_011289_1950_RED-0237.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,test,esp_011289_1950_red-0237,[],cb8188f962d4903af62c498da85d2cd267161fa4cdfca668fcdfd7637a92387d,15b1bca9a733fb7d0aaef8a20819d26a6de301c536ff8666a680e06b3f55a442,d67a1b0f061b1c3e,138.89636903491237,78.62178931950449,b1a24f23f19a5756,[],3.0,esp_011289_1950,['test'],1.0,Counter({'test': 1}),train,99c2c4faf44c06e8,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011289_1950_RED-0237.jpg
map-proj-v3_2/ESP_016758_2570_RED-0038.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,bright dune,train,esp_016758_2570_red-0038,[],772245cb42338528806a491996c0bac6f1f7239872b3e3c4864df3b0a7ad6edc,fec8a034f7e737cb25f83b16b1d6dcd308f83fbde574bab5e2a9eb775c4d914f,a3253c7773e4440f,142.6008655320305,64.2610508805815,cb2cc5f087c41789,[],4.0,esp_016758_2570,['train'],1.0,Counter({'train': 1}),train,742528a36b580605,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016758_2570_RED-0038.jpg
map-proj-v3_2/ESP_018493_1925_RED-0247.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,train,esp_018493_1925_red-0247,[],04f946c84a812631d88fe879d2f2a619bb44630e30880c3aa9bc57b6147cd470,5609776b4499bd059f7ba62d773470d9cb813dd75c0144f92d7d43b1141fd6fa,8fc0f81f07f0fc06,117.20990122067184,20.596378037481905,38c6983134f193c8,[],5.0,esp_018493_1925,['train'],1.0,Counter({'train': 1}),train,8d0a7befa8476aaf,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018493_1925_RED-0247.jpg
map-proj-v3_2/ESP_012810_0925_RED-0166.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012810_0925_red-0166,[],73aa788d161648545414645ad1fd91858f46183e86b94bffabf44e462f18d6af,54bb774c686314ecb92de54fbbc4089f79e2e9e246d4c27f37c864f2718423ba,c364381f0b80e6ff,96.87059713947484,55.796569940584575,dad93ce1320b4964,[],6.0,esp_012810_0925,['train'],1.0,Counter({'train': 1}),train,dd45fe812d8c375d,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012810_0925_RED-0166.jpg
map-proj-v3_2/ESP_013049_0950_RED-0160.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,train,esp_013049_0950_red-0160,[],cf4ced613dc8531a2135bc08e6631b19426f3839bc5bbeba76670d69489f5f85,711906297272665f52e5b14ff9659a5fade8fb82b77b2710ed97ad9902f5edcf,e36396a44e9c44f3,185.81033980865143,15.0325640633813,000deef12f549418,[],7.0,esp_013049_0950,['train'],2.0,Counter({'train': 2}),train,fd0db7f1b6955a04,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_013049_0950_RED-0160.jpg
map-proj-v3_2/PSP_008965_1510_RED-0139.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,test,psp_008965_1510_red-0139,[],9fdbffb9ae62eadd78d9eab1136a3b1bc6e918041af56c594f41edc8f44783f9,184317cce8dc0dcc625f25783b4490b91702b90ec7788338edad54c23eb50cd3,b32e6c4cd933266c,120.45572396126452,18.56128872350644,33ef637efc4ec570,[],0.0,psp_008965_1510,['test'],1.0,Counter({'test': 1}),train,8ec1c87e1acb9e4e,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_008965_1510_RED-0139.jpg
map-proj-v3_2/ESP_034557_1510_RED-0129.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_034557_1510_red-0129,[],dc8f304be4ce5fc362eac096f38a667779fefad741c27eea8fd545cc034d8597,c5cd33c1f20565c40de3b60404dc1d27dbb0c5e371ffb626364ae871b7b51d50,ab68304bf3a6ccc9,134.65662054377148,14.209292070153383,8c65d74d9e4e4f73,[],1.0,esp_034557_1510,['val'],1.0,Counter({'val': 1}),train,a507b3899c76af06,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034557_1510_RED-0129.jpg
map-proj-v3_2/ESP_018815_2570_RED-0010.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,test,esp_018815_2570_red-0010,[],b3efc15e46ee5eade7841f1b3e373be2a27f3e6513c5316d9c3e85f06be21572,b6ee47cdbee752fe65e78e816ef38aaf897046284e71388e13271f3a78ceab1a,a671d9996622999b,182.91563973684725,19.856122571181977,0e1cfcc7e82beb2e,[],2.0,esp_018815_2570,['test'],1.0,Counter({'test': 1}),train,79c257808b0fd852,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018815_2570_RED-0010.jpg
map-proj-v3_2/ESP_018840_1865_RED-0013.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,train,esp_018840_1865_red-0013,[],a79052a7041f78c4bdf25f597c70aa0f2b848d0b786fb7d04193692a79296fcf,cbc3b7fa6678c3d411ee766d15c162383ab4a324ba6d44cfc544bfade445e9d5,e6ce993366495992,153.88503561101516,33.996050809569255,0ae828b7c6b61853,[],3.0,esp_018840_1865,['train'],1.0,Counter({'train': 1}),train,568a551da03a5d8b,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018840_1865_RED-0013.jpg
map-proj-v3_2/ESP_016758_2570_RED-0010.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,bright dune,train,esp_016758_2570_red-0010,[],13269c25c00511c55668a2babbfa852a0ecb855406ecf2f0c754a8f64b827c45,abdacb5bc3cecfbc40346f3d3c70156fdb0a0c567ebd5e8a8ba77c9e13fef2a9,f72ecc712a44aa78,183.2313066428613,16.831368370061664,ffe9cc40d253e71e,[],4.0,esp_016758_2570,['train'],1.0,Counter({'train': 1}),train,742528a36b580605,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016758_2570_RED-0010.jpg
map-proj-v3_2/ESP_016095_2655_RED-0036.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_016095_2655_red-0036,[],934663730ca71eee697fc02ca4914389d093fe2e55b759bdca4a6df9b529cc66,9889bace8b669b35de4672169c76fa6c4176112a3129f2213a64025c95cdd082,b1f0cc6c339bcc64,155.92545945001842,13.539574793101034,e4d6977db018f97d,[],5.0,esp_016095_2655,['val'],2.0,Counter({'val': 2}),train,5aac0f217c85986f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016095_2655_RED-0036.jpg
map-proj-v3_2/ESP_012652_0950_RED-0003.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_012652_0950_red-0003,[],8583fadb9b489b5785262a417611ef02a07f48c9cbb25268c0225fc5169068bd,a9b6bd333f098904a967cc2ea7968171a791f280098dd98f0c463b0944fa885f,aaf71b686581751a,70.01467135011353,14.246809714373848,6ad1d429d3ec5e9e,[],6.0,esp_012652_0950,['val'],2.0,Counter({'val': 2}),train,c50d4aa09fb62293,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012652_0950_RED-0003.jpg
map-proj-v3_2/PSP_003470_0930_RED-0042.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,test,psp_003470_0930_red-0042,[],3af450fbd38b5301f84100a6ec7495de061e82af8afbcfec584de50a3d29ce35,a04aea28c912cd989aceaf892257cae58ec48d376e3f5d20bdf9caa1591109c9,8b790445fefc380e,31.11843816103553,13.768425011359538,6be8ef5087b985b0,[],7.0,psp_003470_0930,['test'],1.0,Counter({'test': 1}),train,1e3c8989fe6df1fa,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_003470_0930_RED-0042.jpg
map-proj-v3_2/PSP_008965_1510_RED-0002.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,test,psp_008965_1510_red-0002,[],478e2f6d6d028d4536b036ccb861ce68920d32735acc05ff18a6c963a48bb2ae,69d0c48070292bb7c77f00a288840f00bd74e0364dec737299796abef8f3162f,dca15a3123be45cd,115.3593510450426,23.44569167097583,e5a1b6878ee2eb99,[],0.0,psp_008965_1510,['test'],1.0,Counter({'test': 1}),train,8ec1c87e1acb9e4e,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_008965_1510_RED-0002.jpg
map-proj-v3_2/ESP_028196_1840_RED-0119.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,train,esp_028196_1840_red-0119,[],bdb157828d7936cccb923f6dec319a99c47ed1b4d142baed74d404abbb456b77,c897504d918eddc88d71595d31a7d9078cf9e0c623f6dc3d2798528c6d773e5d,f19f0c803b328dde,149.43189272060394,17.38511147788446,45440da1ebe9a537,[],1.0,esp_028196_1840,['train'],1.0,Counter({'train': 1}),train,27d4cddfac4d7248,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_028196_1840_RED-0119.jpg
map-proj-v3_2/ESP_016095_2655_RED-0024.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,val,esp_016095_2655_red-0024,[],ec6da8071d92ac59bf64d3ca7f602800eadb9f472e11f97c11b20aa8749afa87,3cd95a3887ad5f705b59673ce575e0bc32c2a919562b4543930f09cb14b3d9b0,91c96638cf4f6456,146.45366686720098,15.07355202113881,87091060241ee1c8,[],2.0,esp_016095_2655,['val'],2.0,Counter({'val': 2}),train,5aac0f217c85986f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_016095_2655_RED-0024.jpg
map-proj-v3_2/ESP_018416_2060_RED-0243.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,val,esp_018416_2060_red-0243,[],1677d6f041ac2b83abc52254bec3c6fe295abd1ee1aa7e27712bdeea3d0a89cc,282d033b2fd87c23331a7bcf094d225f9c6f3e0af98198c561dc94dd1e21f7a9,83e0cc7894b82fbe,139.61493527916318,75.06935598443648,83b3d76e4a71dd77,[],3.0,esp_018416_2060,['val'],1.0,Counter({'val': 1}),train,deb5bd200e2850f3,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_018416_2060_RED-0243.jpg
