path,status,error,format,width,height,mode,channels,frames,label,class_name,original_split,base_id,augmentations,sha256,pixel_sha256,phash,mean,std,group_id,flags,class_id,source_id,supplied_splits,supplied_row_count,supplied_split_row_counts,assigned_split,split_group_id,is_original,origin,is_anomaly,image_path
map-proj-v3_2/ESP_011951_0930_RED-0010.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0010,[],e72cd105b12be19098dfc370949bdb8748f042e47c9cb6cd32a944037468d5d7,5e753dc5a5128420e1b149f4a3f89d881f284dca414808f76bc538a544c135b2,86f91fe0fcc70446,90.45962467736614,31.682608749949505,d9d76e5571ae841f,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0010.jpg
map-proj-v3_2/ESP_011951_0930_RED-0011.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0011,[],62d6793090c712ec97189c1976f8acb2866736c30097d8e5fc31b9cb2c9f89f1,e8c36a178930baa79ac53307439fac86455e2f037a8fd1d7ecfb70ca71c154d7,d3b859a44fd5a852,93.74111665275863,29.31505617106927,8272db8fb9f26b76,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0011.jpg
map-proj-v3_2/ESP_011951_0930_RED-0019.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0019,[],92ced7b7ea88a6e13c4bc6a51d712c1313dfc117d428fa12175885050d5d7b79,994e8ae950c5130508535b1afe142dce11de7a5d1b8038440ff13a2298c39f74,f14786a8b1553de8,101.1799957305595,16.995887905656048,17e132144452be40,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0019.jpg
map-proj-v3_2/ESP_011951_0930_RED-0023.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0023,[],21826c156b0909a389cfa22bfff2e7a1b7ed463df55fd20a3f458e13a724b4ad,4e30d5d879910bae1403f759758a5f5813b0ee25b5618ec812cb6f9d28bf3055,82e13e0f21cc7f93,86.43839391410663,42.80894134059479,395aa7ce43846579,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0023.jpg
map-proj-v3_2/ESP_011951_0930_RED-0038.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0038,[],5e9529461bdf128499e8c6aad4b87e217a5b435bb03606351a7a624c61473899,d7b99d4404d6d85fed04a138da4e7635b2e92c700cb0e3475c972acf56b0b7f1,d44da50152f7e39c,95.71565526208543,17.83239875830968,570d07d029250e55,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0038.jpg
map-proj-v3_2/ESP_011951_0930_RED-0058.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0058,[],b0551818549d3d9f14f3c9a8cf439254775dd9be8cfb1c8eed0c96ea24558569,89505c1e4a37ff04139e5838e41b358e752dd7ef38c62ffd508e49bf44a93a96,e53414d99caec54e,105.68823381008752,15.444797260829606,036257db609e2e3f,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0058.jpg
map-proj-v3_2/ESP_011951_0930_RED-0091.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0091,[],75bdcc6844fc5246c61959f0c0f5cb28d61ba6c238ca4d8b3aad71202206f2d5,9b6d648d81beecb8ea0472eefad792f2aca04ae6abf2d7d26032dcf86cc53334,f839f0bc0751ccc6,104.71949775854374,17.349114780515126,10b4c7e12f57cc24,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0091.jpg
map-proj-v3_2/ESP_011951_0930_RED-0163.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0163,[],afacec0cc783a33c7223d51b55c20ffb1d4ff7d5c519fff440b343bc9808f722,0d02aa1541665947dd5c5f1942707399a72e0d39872c380706cafc8cd6951ecc,cb6f0c5af408e70d,97.55042791437832,15.609462656988455,1ce595a27bcdcabf,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0163.jpg
map-proj-v3_2/ESP_011951_0930_RED-0176.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,val,esp_011951_0930_red-0176,[],a749a464b16f7270cb05cc96d330fd6031e3dcdd19b0f16daf0d4d5613914625,8e2dac38ec579fc7a7bd0ee24767be76d2027b5d281e1479c6d7154479e1a324,8b32366665454d7d,78.64035785674086,43.9048949120315,a8de3a3eb52f5d31,[],6.0,esp_011951_0930,['val'],2.0,Counter({'val': 2}),val,f03c3587611264d1,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011951_0930_RED-0176.jpg
map-proj-v3_2/ESP_012373_0930_RED-0004.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,train,esp_012373_0930_red-0004,[],8ec7d2b0c0466e23ce95878bf0898db968aee9f02dd53dd8e8833b8894e2497a,43375bfe146105eaacbe1b89390c2afa634531bc799d89b549f8fba690a7f866,82e33d0e23d8f2b9,86.10223369364823,43.832324492288656,de9cfffe8a865904,[],6.0,esp_012373_0930,['train'],2.0,Counter({'train': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_012373_0930_RED-0004.jpg
