path,status,error,format,width,height,mode,channels,frames,label,class_name,original_split,base_id,augmentations,sha256,pixel_sha256,phash,mean,std,group_id,flags,class_id,source_id,supplied_splits,supplied_row_count,supplied_split_row_counts,assigned_split,split_group_id,is_original,origin,is_anomaly,image_path
map-proj-v3_2/ESP_011677_1655_RED-0005.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0005,[],dd5c8fcd4b06fc1301da0e988a583e0284f6cf119013e307508599d77d2d2733,39b3c4d54fb898ca4f7ae6b38b6cb9100121d8fcfd67a7b1eb0543c8447ef2d5,9d0f06c37371d83a,129.08443788934386,13.11803709470078,653d3e0b60971027,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0005.jpg
map-proj-v3_2/ESP_011677_1655_RED-0008.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_011677_1655_red-0008,[],cbe9a1e7d4c003e4816cf95626f100c811c55fd69f296882b08e05a3a8bdfb1c,14496432ba2e5050cd56d96a02c3268d1cc419328446a9f6e9bf0e670f8bb250,9a66e4cc32c6d1e6,130.8900425003396,19.77399374130538,111218d7d42d3161,[],1.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0008.jpg
map-proj-v3_2/ESP_011677_1655_RED-0010.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0010,[],b11302356e1ea5f41a7c29685dcc2c98407daf0510624208ff362e291c67cc0d,7b3d73622c2e17978b694de691aec8e569875a0c16f6f267c9f9de22a5918b89,c926264dcde6cccc,128.70486522152575,13.25538113228429,a37b582052a5d2e1,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0010.jpg
map-proj-v3_2/ESP_011677_1655_RED-0011.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0011,[],13ffec2d30f684f9cbd9c51ce480dd3f51e35b11ae40bfc77688da5d4cda39e6,9710178ab4be68179caceccdc6ef1973a71ef062fd4ec1b40b2cc9b52f456a36,cc33b34ccd324f8c,127.08511711851578,13.162051016358044,a3fcf43af0dccabe,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0011.jpg
map-proj-v3_2/ESP_011677_1655_RED-0014.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0014,[],fc3992eee6af006d13bf8df60d0b17f76c9677ba496d84d0e98e298d74c20b75,ccdefe581dd561bb92786debeb915212a88e25e6354be8475d05982a04c1b2ad,e6f94944c7fd1814,120.82895068796212,16.565354214819774,df024f704e56fb90,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0014.jpg
map-proj-v3_2/ESP_011677_1655_RED-0018.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0018,[],2ee8958d2a8913f0f9782424e5747aabad0c8f5dfcbde3d062a462560e8ee39b,f2c5f2cc80785b6c1fc2441bc12b5be5b98cb4f8f3ccd8dedbca8cb3725d3bbb,fc0f321bcd18ce1c,120.44122727008092,16.806566502837605,c52c81f24dc3d965,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0018.jpg
map-proj-v3_2/ESP_011677_1655_RED-0024.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0024,[],8709f35ff2e95c3683ed7548f37dfa249c64290e379e4d73eb99033bbe65b640,93ff77b00248a1351215acaf992c9731c931412d504bfe3e4824eea99a7950ff,991c66e7b3336681,130.2978905082575,18.664933305753816,0ba7f9fa99a288df,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0024.jpg
map-proj-v3_2/ESP_011677_1655_RED-0026.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0026,[],81f290dfc861383aa5c9f45488fd10441cfd4e890e8a1b5fd8634525fba45ab1,3020b694df1e597fc07bb8efb0b55a65bccd109467e593da405a1bd34c5f0f56,8f473e8120e6f2bc,124.70181839352598,15.844191196868564,d979ea9ee8be8531,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0026.jpg
map-proj-v3_2/ESP_011677_1655_RED-0031.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_011677_1655_red-0031,[],593a197f41c055478eac729a686e3b6fe0bdfd1ba714e8f8f8bc0d7088b19cf3,5587fe430dc7a122a78159061a6f368c285f6d593fd08b2193500f941fd339d0,99d8e6ccb934c919,131.00413359467484,17.180677803768354,1b0d2d3a73a5f240,[],1.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0031.jpg
map-proj-v3_2/ESP_011677_1655_RED-0033.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,val,esp_011677_1655_red-0033,[],33591dbf9c3bef9607a2ddf5e07c5524bbca56b9117fb58f41e8593154a1e35e,b277266f8208d911309da0714365842faf6a95490d3e0bcc9b998c53c1974882,e63319c9f94923c3,126.27945428787672,14.571251479549328,657c6ead59562f56,[],0.0,esp_011677_1655,['val'],1.0,Counter({'val': 1}),test,03f06e73f7a99dcc,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_011677_1655_RED-0033.jpg
