path,status,error,format,width,height,mode,channels,frames,label,class_name,original_split,base_id,augmentations,sha256,pixel_sha256,phash,mean,std,group_id,flags,class_id,source_id,supplied_splits,supplied_row_count,supplied_split_row_counts,assigned_split,split_group_id,is_original,origin,is_anomaly,image_path
map-proj-v3_2/ESP_013257_2110_RED-0053.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,test,esp_013257_2110_red-0053,[],64ad4abc8964f5bfeb3c73cbf0ba557b1bd3e1df99c2efbec199d1fdcd351dd6,8667072a83c6c48d387adc6476612eb54ca7185ea91d43b10f57d466d8ce5ade,ef203390e961db4d,53.38009664460789,16.929568393689145,310a98d1cea86c18,[],0.0,esp_013257_2110,['test'],1.0,Counter({'test': 1}),val,7e22477ff4767566,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_013257_2110_RED-0053.jpg
map-proj-v3_2/ESP_034268_1795_RED-0291.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_034268_1795_red-0291,[],9f7fa28ae4fd19bf034d7df07981ea6a65508734472ffa72fc25b553ad475803,6f135bd5bc7d43f6811b02de71c51a53b8db182a2946f08df1766ddea39f4349,b998c6c97966069b,177.62405635661472,14.283526165270082,fe6167d99515a113,[],1.0,esp_034268_1795,['val'],1.0,Counter({'val': 1}),val,3d3af0ffc91f037f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034268_1795_RED-0291.jpg
map-proj-v3_2/ESP_015897_2655_RED-0010.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,val,esp_015897_2655_red-0010,[],604be2a8b6ca32fd7a24611431a6eb4ce791e9abe50b61992fb35a4c9d42d46a,fecc8d2f622eb298309ed2f83360f048d6925ef66301b91d28d0cbbef9dad6fb,92c9767b2f83a1b0,45.18137359545111,31.61542341051664,aa9dbbcdc6bc1fe8,[],2.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0010.jpg
map-proj-v3_2/ESP_020421_1810_RED-0013.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,test,esp_020421_1810_red-0013,[],be332c3188b18ff883a15257dcef87584a22375c28aab69f7a973b6060c3d61f,cbf0f2a584fe9642a67bcf9ac7c97fdd9d98a21bcd326f6d0102f9a3bec03bba,94e0ea3df10ff881,191.2749907818898,17.898651514301424,817f0e0106bf77f3,[],3.0,esp_020421_1810,['test'],1.0,Counter({'test': 1}),val,4976a8ffc9a34a67,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_020421_1810_RED-0013.jpg
map-proj-v3_2/ESP_015897_2655_RED-0060.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,impact ejecta,val,esp_015897_2655_red-0060,[],7cbf88326fe05cf2cb908009abb884ece8b08a5660ecde3d8b6a6d0e89ea6c85,89e55c03b5bb4cd5718c584c4ae5e73e2d091ebe5bd293e6eaf83f0511a754bd,c546aeb576329951,117.05268877719342,64.08392740458098,1c3bc8c64f3522c8,[],5.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0060.jpg
map-proj-v3_2/PSP_004673_0935_RED-0091.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,swiss cheese,test,psp_004673_0935_red-0091,[],4763c131893daf5fe2708cdf927216c42321d2a4ce7b583750a93818475302fe,e537f93fd9e0e727eb41e7df771cdd3c60a35b12e83278c3c6c87aba40b4cea2,dca9a204fafb710c,128.52486949096624,13.3639909511809,a57438a7bf2c294a,[],6.0,psp_004673_0935,['test'],1.0,Counter({'test': 1}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\PSP_004673_0935_RED-0091.jpg
map-proj-v3_2/ESP_015897_2655_RED-0049.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,spider,val,esp_015897_2655_red-0049,[],a83b9e857ad430007448a18ed936f108da349caec99474be1c4882783fcc443e,b10f8048d0581fa68f29dc1ea746d39b4d0c02b0c69caf92a13e5623ee024696,84f31fc378cf016c,170.5228123969027,60.4731297869272,732e8f6b138b22d8,['group_label_conflict'],7.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0049.jpg
map-proj-v3_2/ESP_019011_2245_RED-0684.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,other,train,esp_019011_2245_red-0684,[],3a36b1f059c972898562e4b2c17c75d0f018faeaf583c838780be283350528cd,0e9dc0af38edb5fa7d2b69d045dea7371b9545c9d81312aaaf776ff62f005a48,882e7779d8c691ac,103.8388674338722,66.89659251595955,ab04df53325caee0,[],0.0,esp_019011_2245,['train'],1.0,Counter({'train': 1}),val,68f7375f9d5f9c50,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_019011_2245_RED-0684.jpg
map-proj-v3_2/ESP_034268_1795_RED-0311.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,crater,val,esp_034268_1795_red-0311,[],f41428d16590f248fb5ec44e9cd87aaef00431c497cbf148516af2dd716f84a5,329a3d79370c322bee31ba80db7913a3beb026e935095659ce293cc46de96d5e,fbc08e68b961f246,180.90046381649168,12.267945371125611,be46df47bf0d37d6,[],1.0,esp_034268_1795,['val'],1.0,Counter({'val': 1}),val,3d3af0ffc91f037f,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_034268_1795_RED-0311.jpg
map-proj-v3_2/ESP_015897_2655_RED-0028.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,dark dune,val,esp_015897_2655_red-0028,[],c00639c3a6f1fe65cd460f5d7d51efcdf3bbcabadca3b2314ed5536508984124,bbd83bcc2bc65e3ac9a1ad6c7599215aaa94ed88e9b687e40e0cce844abf4e98,85f90cd268e6613f,96.57707310446544,17.834850675668935,2177533f7d145a96,[],2.0,esp_015897_2655,['val'],2.0,Counter({'val': 2}),val,edbfc807a0aec8f6,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_015897_2655_RED-0028.jpg
map-proj-v3_2/ESP_019340_1875_RED-0044.jpg,ok,,JPEG,227.0,227.0,L,1.0,1.0,normal,slope streak,test,esp_019340_1875_red-0044,[],d96d30bf18a46b92b4e9d41ecb76a501ff636e893314dbc8ba083e05e7aa83c7,fda9c10695edb64547c648618ff688c7b8d69194aacec1c585dee8013badc3ca,8a2c9dd6fc13f8c0,56.06186807428826,18.172345347536464,459ec03fe08d9c17,[],3.0,esp_019340_1875,['test'],1.0,Counter({'test': 1}),val,3a4fca79aee70bd9,True,hirise_clean,0,C:\Users\deves\OneDrive\Desktop\Projects\TCMD-SS\data\raw\hirise_v3_2\map-proj-v3_2\ESP_019340_1875_RED-0044.jpg
